ID,LONGITUDE,LATITUDE,MOISTURE,CROP,ALTITUDE,DRY_BU_AC,Watershed,Treatment,Year_,Site
11,-93.276734,41.537138,1.529999,"""SOYBEANS""",885.4,57.3081,Basswood1,A,2009,Basswood
12,-93.276714,41.537138,1.549999,"""SOYBEANS""",885.1,56.1098,Basswood1,A,2009,Basswood
13,-93.276651,41.537141,1.549999,"""SOYBEANS""",884.4,60.2977,Basswood1,A,2009,Basswood
14,-93.276608,41.537141,1.559999,"""SOYBEANS""",883.7,61.0774,Basswood1,A,2009,Basswood
15,-93.276544,41.537141,1.519999,"""SOYBEANS""",882.9,64.4953,Basswood1,A,2009,Basswood
16,-93.27648,41.537142,1.539999,"""SOYBEANS""",882.3,63.8893,Basswood1,A,2009,Basswood
61,-93.276236,41.537335,1.559999,"""SOYBEANS""",878.4,47.521,Basswood1,A,2009,Basswood
62,-93.27626,41.537337,1.539999,"""SOYBEANS""",878.4,41.4546,Basswood1,A,2009,Basswood
63,-93.276317,41.537344,1.57,"""SOYBEANS""",879,43.8489,Basswood1,A,2009,Basswood
64,-93.276356,41.537349,1.59,"""SOYBEANS""",879.3,24.7503,Basswood1,A,2009,Basswood
97,-93.276416,41.537215,1.559999,"""SOYBEANS""",883.8,60.9944,Basswood1,A,2009,Basswood
98,-93.276491,41.537215,1.559999,"""SOYBEANS""",884.8,63.6472,Basswood1,A,2009,Basswood
99,-93.276565,41.537216,1.559999,"""SOYBEANS""",885.7,63.3512,Basswood1,A,2009,Basswood
100,-93.276616,41.537216,1.529999,"""SOYBEANS""",886,63.532,Basswood1,A,2009,Basswood
101,-93.27669,41.537214,1.549999,"""SOYBEANS""",886.5,57.6974,Basswood1,A,2009,Basswood
102,-93.276716,41.537213,1.539999,"""SOYBEANS""",886.7,62.9557,Basswood1,A,2009,Basswood
103,-93.276765,41.537213,1.549999,"""SOYBEANS""",887.4,58.0348,Basswood1,A,2009,Basswood
104,-93.27679,41.537212,1.549999,"""SOYBEANS""",887.7,63.9259,Basswood1,A,2009,Basswood
105,-93.276864,41.537209,1.549999,"""SOYBEANS""",888.8,50.2454,Basswood1,A,2009,Basswood
106,-93.27694,41.537208,1.58,"""SOYBEANS""",889.7,30.4694,Basswood1,A,2009,Basswood
107,-93.276965,41.537207,1.549999,"""SOYBEANS""",889.9,27.8344,Basswood1,A,2009,Basswood
108,-93.27699,41.537205,1.57,"""SOYBEANS""",890.3,24.6045,Basswood1,A,2009,Basswood
109,-93.277056,41.537201,1.529999,"""SOYBEANS""",891.2,45.2316,Basswood1,A,2009,Basswood
110,-93.277075,41.537199,1.549999,"""SOYBEANS""",891.4,54.2182,Basswood1,A,2009,Basswood
111,-93.277094,41.537198,1.559999,"""SOYBEANS""",891.8,56.5114,Basswood1,A,2009,Basswood
112,-93.277113,41.537196,1.59,"""SOYBEANS""",892.2,45.7307,Basswood1,A,2009,Basswood
113,-93.277155,41.537192,1.61,"""SOYBEANS""",893.4,36.5243,Basswood1,A,2009,Basswood
114,-93.277161,41.537192,1.62,"""SOYBEANS""",893.5,31.5115,Basswood1,A,2009,Basswood
115,-93.277165,41.537192,1.62,"""SOYBEANS""",893.6,34.2982,Basswood1,A,2009,Basswood
116,-93.276946,41.537155,1.299999,"""SOYBEANS""",891.6,12.898,Basswood1,A,2009,Basswood
117,-93.27696,41.537153,1.299999,"""SOYBEANS""",891.5,18.191,Basswood1,A,2009,Basswood
118,-93.276974,41.537151,1.299999,"""SOYBEANS""",891.9,14.9398,Basswood1,A,2009,Basswood
119,-93.276991,41.53715,1.299999,"""SOYBEANS""",891.9,19.8121,Basswood1,A,2009,Basswood
120,-93.277046,41.537147,1.299999,"""SOYBEANS""",892.6,21.715,Basswood1,A,2009,Basswood
121,-93.277065,41.537147,1.299999,"""SOYBEANS""",892.8,13.4691,Basswood1,A,2009,Basswood
122,-93.277121,41.537149,1.299999,"""SOYBEANS""",893.3,13.9308,Basswood1,A,2009,Basswood
123,-93.277147,41.537148,1.299999,"""SOYBEANS""",893.8,28.9004,Basswood1,A,2009,Basswood
124,-93.277158,41.537148,1.299999,"""SOYBEANS""",894.1,24.1439,Basswood1,A,2009,Basswood
125,-93.277167,41.537148,7.599999,"""SOYBEANS""",894.2,23.7324,Basswood1,A,2009,Basswood
126,-93.277169,41.537147,8.199999,"""SOYBEANS""",894.3,22.8493,Basswood1,A,2009,Basswood
127,-93.277147,41.537197,1.389999,"""SOYBEANS""",893.6,12.4266,Basswood1,A,2009,Basswood
128,-93.27715,41.53721,1.61,"""SOYBEANS""",893.7,27.2303,Basswood1,A,2009,Basswood
129,-93.277152,41.537224,1.6,"""SOYBEANS""",893.7,36.0398,Basswood1,A,2009,Basswood
130,-93.277153,41.537237,1.519999,"""SOYBEANS""",893.9,50.0366,Basswood1,A,2009,Basswood
131,-93.277158,41.537269,1.559999,"""SOYBEANS""",894.3,53.963,Basswood1,A,2009,Basswood
132,-93.277161,41.537303,1.539999,"""SOYBEANS""",894.4,68.1954,Basswood1,A,2009,Basswood
133,-93.277163,41.537354,1.559999,"""SOYBEANS""",894.9,78.2677,Basswood1,A,2009,Basswood
134,-93.277163,41.53737,1.559999,"""SOYBEANS""",895.1,78.8723,Basswood1,A,2009,Basswood
135,-93.277165,41.537421,1.58,"""SOYBEANS""",895.5,86.059,Basswood1,A,2009,Basswood
136,-93.277165,41.537437,1.559999,"""SOYBEANS""",895.6,77.5105,Basswood1,A,2009,Basswood
137,-93.277165,41.537454,1.529999,"""SOYBEANS""",895.7,83.8646,Basswood1,A,2009,Basswood
138,-93.277165,41.537471,1.539999,"""SOYBEANS""",895.7,82.4849,Basswood1,A,2009,Basswood
139,-93.277165,41.537488,1.549999,"""SOYBEANS""",895.8,79.7817,Basswood1,A,2009,Basswood
140,-93.277165,41.537522,1.57,"""SOYBEANS""",895.9,79.9902,Basswood1,A,2009,Basswood
141,-93.277165,41.537556,1.57,"""SOYBEANS""",895.9,81.5307,Basswood1,A,2009,Basswood
142,-93.277165,41.537573,1.57,"""SOYBEANS""",895.9,80.5688,Basswood1,A,2009,Basswood
143,-93.277164,41.537624,1.57,"""SOYBEANS""",896,76.6989,Basswood1,A,2009,Basswood
485,-93.277078,41.537634,1.529999,"""SOYBEANS""",896.3,61.6733,Basswood1,A,2009,Basswood
486,-93.277076,41.537571,1.57,"""SOYBEANS""",896.1,70.4683,Basswood1,A,2009,Basswood
487,-93.277077,41.53755,1.509999,"""SOYBEANS""",896,62.5851,Basswood1,A,2009,Basswood
488,-93.277077,41.537508,1.539999,"""SOYBEANS""",895.8,69.7029,Basswood1,A,2009,Basswood
489,-93.277078,41.537444,1.509999,"""SOYBEANS""",895.3,68.7943,Basswood1,A,2009,Basswood
490,-93.277078,41.537388,1.5,"""SOYBEANS""",894.5,77.2706,Basswood1,A,2009,Basswood
491,-93.277076,41.537334,1.5,"""SOYBEANS""",893.7,47.0084,Basswood1,A,2009,Basswood
492,-93.27707,41.537278,1.58,"""SOYBEANS""",893,41.0181,Basswood1,A,2009,Basswood
493,-93.27707,41.53726,1.529999,"""SOYBEANS""",892.8,50.5265,Basswood1,A,2009,Basswood
494,-93.277068,41.537242,1.47,"""SOYBEANS""",892.5,39.538,Basswood1,A,2009,Basswood
495,-93.277066,41.53723,1.49,"""SOYBEANS""",892.5,25.0492,Basswood1,A,2009,Basswood
496,-93.277059,41.537277,1.58,"""SOYBEANS""",892.6,24.0413,Basswood1,A,2009,Basswood
497,-93.27704,41.537277,1.519999,"""SOYBEANS""",892.1,47.923,Basswood1,A,2009,Basswood
498,-93.27702,41.537278,1.559999,"""SOYBEANS""",891.7,57.2024,Basswood1,A,2009,Basswood
499,-93.276952,41.537279,1.58,"""SOYBEANS""",890.5,65.0322,Basswood1,A,2009,Basswood
500,-93.276907,41.537281,1.529999,"""SOYBEANS""",889.6,67.834,Basswood1,A,2009,Basswood
501,-93.276884,41.537282,1.519999,"""SOYBEANS""",889,61.8078,Basswood1,A,2009,Basswood
502,-93.276858,41.537283,1.529999,"""SOYBEANS""",888.4,64.8358,Basswood1,A,2009,Basswood
503,-93.276834,41.537284,1.559999,"""SOYBEANS""",888.1,62.7401,Basswood1,A,2009,Basswood
504,-93.276785,41.537286,1.539999,"""SOYBEANS""",887.3,66.4117,Basswood1,A,2009,Basswood
505,-93.276712,41.537288,1.519999,"""SOYBEANS""",886.2,69.8543,Basswood1,A,2009,Basswood
506,-93.276666,41.537288,1.5,"""SOYBEANS""",885.8,68.5974,Basswood1,A,2009,Basswood
507,-93.276642,41.537289,1.539999,"""SOYBEANS""",885.7,68.4785,Basswood1,A,2009,Basswood
508,-93.276571,41.53729,1.539999,"""SOYBEANS""",885.2,69.9322,Basswood1,A,2009,Basswood
509,-93.276492,41.537291,1.549999,"""SOYBEANS""",884.3,67.3376,Basswood1,A,2009,Basswood
510,-93.276414,41.537292,1.549999,"""SOYBEANS""",883.5,67.5732,Basswood1,A,2009,Basswood
511,-93.276362,41.537291,1.529999,"""SOYBEANS""",882.9,71.768,Basswood1,A,2009,Basswood
512,-93.276311,41.537288,1.509999,"""SOYBEANS""",882.4,62.4647,Basswood1,A,2009,Basswood
527,-93.276322,41.537348,1.639999,"""SOYBEANS""",882.3,6.951,Basswood1,A,2009,Basswood
528,-93.276385,41.537352,1.559999,"""SOYBEANS""",882.9,42.6862,Basswood1,A,2009,Basswood
529,-93.276405,41.537353,1.549999,"""SOYBEANS""",883.2,56.2248,Basswood1,A,2009,Basswood
530,-93.276426,41.537352,1.539999,"""SOYBEANS""",883.4,61.802,Basswood1,A,2009,Basswood
531,-93.276495,41.537353,1.549999,"""SOYBEANS""",884.1,51.922,Basswood1,A,2009,Basswood
532,-93.276519,41.537353,1.57,"""SOYBEANS""",884.3,56.4466,Basswood1,A,2009,Basswood
533,-93.276542,41.537353,1.539999,"""SOYBEANS""",884.6,58.0645,Basswood1,A,2009,Basswood
534,-93.276613,41.537352,1.549999,"""SOYBEANS""",885.4,53.1466,Basswood1,A,2009,Basswood
535,-93.276682,41.53735,1.529999,"""SOYBEANS""",886.3,44.9171,Basswood1,A,2009,Basswood
536,-93.276751,41.537346,1.509999,"""SOYBEANS""",887.5,46.4161,Basswood1,A,2009,Basswood
537,-93.27682,41.537343,1.509999,"""SOYBEANS""",888.9,71.8933,Basswood1,A,2009,Basswood
538,-93.276888,41.537341,1.529999,"""SOYBEANS""",890.4,53.1352,Basswood1,A,2009,Basswood
539,-93.276954,41.53734,1.559999,"""SOYBEANS""",891.9,59.4613,Basswood1,A,2009,Basswood
540,-93.276999,41.537337,1.559999,"""SOYBEANS""",892.7,49.335,Basswood1,A,2009,Basswood
541,-93.27703,41.537334,1.58,"""SOYBEANS""",893.2,8.5817,Basswood1,A,2009,Basswood
542,-93.276993,41.537324,1.299999,"""SOYBEANS""",892,10.3925,Basswood1,A,2009,Basswood
543,-93.277,41.537338,1.299999,"""SOYBEANS""",892.5,29.7768,Basswood1,A,2009,Basswood
544,-93.277012,41.537367,1.299999,"""SOYBEANS""",893.3,33.6946,Basswood1,A,2009,Basswood
545,-93.277017,41.53738,9.699999,"""SOYBEANS""",893.6,35.3516,Basswood1,A,2009,Basswood
546,-93.277019,41.537395,1.389999,"""SOYBEANS""",893.9,40.696,Basswood1,A,2009,Basswood
547,-93.277019,41.537409,1.539999,"""SOYBEANS""",894.1,40.713,Basswood1,A,2009,Basswood
548,-93.277016,41.537424,1.529999,"""SOYBEANS""",894.4,48.9805,Basswood1,A,2009,Basswood
549,-93.27701,41.537442,1.509999,"""SOYBEANS""",894.5,53.3636,Basswood1,A,2009,Basswood
550,-93.277003,41.537459,1.509999,"""SOYBEANS""",894.5,60.3411,Basswood1,A,2009,Basswood
551,-93.27698,41.537515,1.509999,"""SOYBEANS""",894.9,68.5729,Basswood1,A,2009,Basswood
552,-93.276969,41.537553,1.519999,"""SOYBEANS""",895.1,70.8521,Basswood1,A,2009,Basswood
553,-93.276956,41.537611,1.509999,"""SOYBEANS""",895.2,73.1753,Basswood1,A,2009,Basswood
930,-93.276617,41.537656,1.49,"""SOYBEANS""",889,68.1989,Basswood1,A,2009,Basswood
931,-93.276624,41.537602,1.519999,"""SOYBEANS""",888.6,69.9044,Basswood1,A,2009,Basswood
932,-93.276625,41.537584,1.509999,"""SOYBEANS""",888.2,74.1981,Basswood1,A,2009,Basswood
933,-93.276626,41.537526,1.539999,"""SOYBEANS""",887.2,73.7567,Basswood1,A,2009,Basswood
934,-93.276625,41.537468,1.509999,"""SOYBEANS""",886.1,63.2947,Basswood1,A,2009,Basswood
935,-93.276625,41.537411,1.519999,"""SOYBEANS""",885.3,40.446,Basswood1,A,2009,Basswood
936,-93.276863,41.537331,1.62,"""SOYBEANS""",887.7,6.9467,Basswood1,A,2009,Basswood
937,-93.276885,41.537369,1.57,"""SOYBEANS""",889,39.2675,Basswood1,A,2009,Basswood
938,-93.276891,41.537382,1.539999,"""SOYBEANS""",889.5,53.2369,Basswood1,A,2009,Basswood
939,-93.276896,41.537396,1.519999,"""SOYBEANS""",889.7,56.6338,Basswood1,A,2009,Basswood
940,-93.276901,41.537409,1.5,"""SOYBEANS""",890.3,52.6732,Basswood1,A,2009,Basswood
941,-93.276908,41.537422,1.5,"""SOYBEANS""",890.7,68.3638,Basswood1,A,2009,Basswood
942,-93.276917,41.537435,1.519999,"""SOYBEANS""",891.2,63.0795,Basswood1,A,2009,Basswood
943,-93.27693,41.53745,1.529999,"""SOYBEANS""",891.8,44.9615,Basswood1,A,2009,Basswood
944,-93.276944,41.537463,1.529999,"""SOYBEANS""",892.4,17.8987,Basswood1,A,2009,Basswood
945,-93.276989,41.537506,1.57,"""SOYBEANS""",893.7,13.0679,Basswood1,A,2009,Basswood
946,-93.277002,41.537522,1.519999,"""SOYBEANS""",894.1,21.81,Basswood1,A,2009,Basswood
947,-93.277014,41.537542,1.5,"""SOYBEANS""",894.4,25.7102,Basswood1,A,2009,Basswood
948,-93.277023,41.537562,1.519999,"""SOYBEANS""",894.7,32.1237,Basswood1,A,2009,Basswood
949,-93.277029,41.537585,1.519999,"""SOYBEANS""",894.8,30.7567,Basswood1,A,2009,Basswood
950,-93.277031,41.537607,1.519999,"""SOYBEANS""",894.9,30.609,Basswood1,A,2009,Basswood
951,-93.277032,41.53763,1.529999,"""SOYBEANS""",894.8,30.8027,Basswood1,A,2009,Basswood
952,-93.277031,41.537652,1.559999,"""SOYBEANS""",894.9,35.2955,Basswood1,A,2009,Basswood
1411,-93.276725,41.537659,1.48,"""SOYBEANS""",891.9,65.1854,Basswood1,A,2009,Basswood
1412,-93.276719,41.537639,1.45,"""SOYBEANS""",891.6,70.7435,Basswood1,A,2009,Basswood
1413,-93.276714,41.537618,1.45,"""SOYBEANS""",891.3,69.1131,Basswood1,A,2009,Basswood
1414,-93.276711,41.537598,1.47,"""SOYBEANS""",891.1,72.7997,Basswood1,A,2009,Basswood
1415,-93.276708,41.537577,1.47,"""SOYBEANS""",890.6,72.0602,Basswood1,A,2009,Basswood
1416,-93.276707,41.537555,1.49,"""SOYBEANS""",890.3,73.4509,Basswood1,A,2009,Basswood
1417,-93.276707,41.537491,1.5,"""SOYBEANS""",888.7,70.305,Basswood1,A,2009,Basswood
1418,-93.276707,41.53747,1.49,"""SOYBEANS""",888.3,63.9864,Basswood1,A,2009,Basswood
1419,-93.276704,41.537409,1.509999,"""SOYBEANS""",886.9,60.3805,Basswood1,A,2009,Basswood
1420,-93.276699,41.537371,1.49,"""SOYBEANS""",886.2,23.8007,Basswood1,A,2009,Basswood
1421,-93.276768,41.537343,1.299999,"""SOYBEANS""",887.2,38.2419,Basswood1,A,2009,Basswood
1422,-93.27678,41.537398,1.299999,"""SOYBEANS""",888.5,53.3705,Basswood1,A,2009,Basswood
1423,-93.276786,41.537436,1.299999,"""SOYBEANS""",889.3,58.3132,Basswood1,A,2009,Basswood
1424,-93.27679,41.537474,9.6,"""SOYBEANS""",890.2,68.6597,Basswood1,A,2009,Basswood
1425,-93.276793,41.537534,1.22,"""SOYBEANS""",891.3,66.9704,Basswood1,A,2009,Basswood
1426,-93.276795,41.537555,1.309999,"""SOYBEANS""",891.7,60.2319,Basswood1,A,2009,Basswood
1427,-93.276798,41.537575,1.539999,"""SOYBEANS""",892.1,68.8769,Basswood1,A,2009,Basswood
1428,-93.276807,41.537617,1.509999,"""SOYBEANS""",892.7,69.1947,Basswood1,A,2009,Basswood
1429,-93.276814,41.537638,1.509999,"""SOYBEANS""",892.8,62.024,Basswood1,A,2009,Basswood
1430,-93.276822,41.537658,1.509999,"""SOYBEANS""",893,70.543,Basswood1,A,2009,Basswood
2082,-93.276532,41.537636,1.49,"""SOYBEANS""",887,67.5458,Basswood1,A,2009,Basswood
2083,-93.276538,41.537577,1.529999,"""SOYBEANS""",886.2,71.6986,Basswood1,A,2009,Basswood
2084,-93.276538,41.537557,1.519999,"""SOYBEANS""",886,70.0902,Basswood1,A,2009,Basswood
2085,-93.276536,41.537498,1.519999,"""SOYBEANS""",885,63.0002,Basswood1,A,2009,Basswood
2086,-93.276537,41.537439,1.509999,"""SOYBEANS""",884.3,61.0812,Basswood1,A,2009,Basswood
2087,-93.276538,41.53738,1.519999,"""SOYBEANS""",883.6,27.1127,Basswood1,A,2009,Basswood
2088,-93.276826,41.537335,1.549999,"""SOYBEANS""",888.3,8.7543,Basswood1,A,2009,Basswood
2089,-93.276832,41.537354,1.49,"""SOYBEANS""",888.9,18.9079,Basswood1,A,2009,Basswood
2090,-93.276844,41.537395,1.5,"""SOYBEANS""",890,30.6442,Basswood1,A,2009,Basswood
2091,-93.27686,41.537456,1.529999,"""SOYBEANS""",891.6,43.9241,Basswood1,A,2009,Basswood
2092,-93.276866,41.537492,1.5,"""SOYBEANS""",892.5,52.4014,Basswood1,A,2009,Basswood
2093,-93.276876,41.537545,1.509999,"""SOYBEANS""",893.6,50.4344,Basswood1,A,2009,Basswood
2094,-93.276886,41.537604,1.49,"""SOYBEANS""",894.4,31.837,Basswood1,A,2009,Basswood
2095,-93.276897,41.537662,1.49,"""SOYBEANS""",894.8,7.6103,Basswood1,A,2009,Basswood
2096,-93.276891,41.537393,1.6,"""SOYBEANS""",890.9,5.6654,Basswood1,A,2009,Basswood
2097,-93.276909,41.537385,1.59,"""SOYBEANS""",891.1,12.6866,Basswood1,A,2009,Basswood
2098,-93.276927,41.537376,1.46,"""SOYBEANS""",891.3,15.7542,Basswood1,A,2009,Basswood
2099,-93.276943,41.537368,1.46,"""SOYBEANS""",891.7,6.8386,Basswood1,A,2009,Basswood
2100,-93.276467,41.537355,1.629999,"""SOYBEANS""",882.2,17.3427,Basswood1,A,2009,Basswood
2101,-93.276465,41.537369,1.539999,"""SOYBEANS""",881.9,38.7807,Basswood1,A,2009,Basswood
2102,-93.276463,41.537384,1.49,"""SOYBEANS""",881.4,49.0839,Basswood1,A,2009,Basswood
2103,-93.276459,41.537413,1.5,"""SOYBEANS""",881.3,54.1409,Basswood1,A,2009,Basswood
2104,-93.276457,41.537426,1.49,"""SOYBEANS""",881.5,56.9082,Basswood1,A,2009,Basswood
2105,-93.276457,41.537439,1.49,"""SOYBEANS""",881.7,57.2428,Basswood1,A,2009,Basswood
2106,-93.276455,41.537481,1.5,"""SOYBEANS""",882.3,67.2781,Basswood1,A,2009,Basswood
2107,-93.276455,41.537498,1.5,"""SOYBEANS""",882.5,59.6457,Basswood1,A,2009,Basswood
2108,-93.276457,41.537531,1.5,"""SOYBEANS""",882.9,57.3309,Basswood1,A,2009,Basswood
2109,-93.276458,41.537564,1.5,"""SOYBEANS""",883.3,61.7028,Basswood1,A,2009,Basswood
2110,-93.276457,41.537581,1.509999,"""SOYBEANS""",883.5,63.0231,Basswood1,A,2009,Basswood
2111,-93.276452,41.53763,1.509999,"""SOYBEANS""",884.1,63.3563,Basswood1,A,2009,Basswood
2245,-93.276365,41.537636,1.49,"""SOYBEANS""",882.9,65.7268,Basswood1,A,2009,Basswood
2246,-93.276368,41.537616,1.519999,"""SOYBEANS""",882.6,66.6792,Basswood1,A,2009,Basswood
2247,-93.276369,41.537596,1.519999,"""SOYBEANS""",882.4,69.4966,Basswood1,A,2009,Basswood
2248,-93.276369,41.537576,1.529999,"""SOYBEANS""",882.1,60.527,Basswood1,A,2009,Basswood
2249,-93.276366,41.537516,1.519999,"""SOYBEANS""",881.4,63.1517,Basswood1,A,2009,Basswood
2250,-93.276364,41.537482,1.519999,"""SOYBEANS""",881.1,60.5952,Basswood1,A,2009,Basswood
2251,-93.276364,41.537467,1.509999,"""SOYBEANS""",880.9,74.9076,Basswood1,A,2009,Basswood
2252,-93.276366,41.537452,1.5,"""SOYBEANS""",880.8,74.7703,Basswood1,A,2009,Basswood
2253,-93.27637,41.537442,1.519999,"""SOYBEANS""",880.8,27.3253,Basswood1,A,2009,Basswood
2254,-93.276374,41.537433,1.519999,"""SOYBEANS""",881,33.7547,Basswood1,A,2009,Basswood
2255,-93.276378,41.537424,1.47,"""SOYBEANS""",881.2,33.2942,Basswood1,A,2009,Basswood
2256,-93.276388,41.537407,1.509999,"""SOYBEANS""",881.5,21.8419,Basswood1,A,2009,Basswood
2257,-93.276399,41.53738,1.529999,"""SOYBEANS""",882.1,6.2643,Basswood1,A,2009,Basswood
2258,-93.276275,41.537386,1.57,"""SOYBEANS""",880.4,11.9682,Basswood1,A,2009,Basswood
2259,-93.276276,41.5374,1.519999,"""SOYBEANS""",880.2,21.0381,Basswood1,A,2009,Basswood
2260,-93.27628,41.537415,1.519999,"""SOYBEANS""",880,25.4522,Basswood1,A,2009,Basswood
2261,-93.276286,41.537428,1.49,"""SOYBEANS""",879.8,24.7377,Basswood1,A,2009,Basswood
2262,-93.276299,41.537455,1.49,"""SOYBEANS""",879.4,30.7944,Basswood1,A,2009,Basswood
2263,-93.276305,41.537468,1.48,"""SOYBEANS""",879.4,25.7936,Basswood1,A,2009,Basswood
2264,-93.276309,41.53748,1.57,"""SOYBEANS""",879.6,23.8782,Basswood1,A,2009,Basswood
2265,-93.276311,41.537492,1.549999,"""SOYBEANS""",880.1,27.785,Basswood1,A,2009,Basswood
2266,-93.276311,41.537506,1.509999,"""SOYBEANS""",880,33.011,Basswood1,A,2009,Basswood
2267,-93.276309,41.537521,1.5,"""SOYBEANS""",880.1,41.7472,Basswood1,A,2009,Basswood
2268,-93.276305,41.537552,1.49,"""SOYBEANS""",880.4,47.2589,Basswood1,A,2009,Basswood
2269,-93.276297,41.537589,1.5,"""SOYBEANS""",880.6,47.6444,Basswood1,A,2009,Basswood
2789,-93.276281,41.537589,1.299999,"""SOYBEANS""",880.2,7.3216,Basswood1,A,2009,Basswood
0,-93.277138,41.53714,1.5,"""CORN""",894.2,27.4591,Basswood1,A,2010,Basswood
1,-93.277107,41.537141,1.5,"""CORN""",894,53.6281,Basswood1,A,2010,Basswood
2,-93.277075,41.537143,1.5,"""CORN""",893.6,36.5371,Basswood1,A,2010,Basswood
3,-93.277059,41.537145,1.5,"""CORN""",893.1,26.5741,Basswood1,A,2010,Basswood
4,-93.277027,41.537151,1.5,"""CORN""",892.6,72.1515,Basswood1,A,2010,Basswood
5,-93.277004,41.537153,1.5,"""CORN""",892.1,106.1161,Basswood1,A,2010,Basswood
6,-93.276969,41.537155,9.1,"""CORN""",891.7,136.9455,Basswood1,A,2010,Basswood
7,-93.276985,41.537152,1.11,"""CORN""",891.9,21.0886,Basswood1,A,2010,Basswood
8,-93.276963,41.537148,1.59,"""CORN""",891.7,82.7077,Basswood1,A,2010,Basswood
9,-93.27694,41.537146,1.679999,"""CORN""",891.4,125.192,Basswood1,A,2010,Basswood
10,-93.276928,41.537145,1.58,"""CORN""",891.3,152.9661,Basswood1,A,2010,Basswood
11,-93.276894,41.537143,1.559999,"""CORN""",890.8,175.1992,Basswood1,A,2010,Basswood
12,-93.276881,41.537143,1.549999,"""CORN""",890.7,155.6555,Basswood1,A,2010,Basswood
13,-93.276869,41.537143,1.559999,"""CORN""",890.6,144.3561,Basswood1,A,2010,Basswood
14,-93.276828,41.537144,1.6,"""CORN""",890.1,134.9898,Basswood1,A,2010,Basswood
15,-93.276784,41.537145,1.519999,"""CORN""",889.7,132.3681,Basswood1,A,2010,Basswood
16,-93.27674,41.537146,1.519999,"""CORN""",889.2,139.4227,Basswood1,A,2010,Basswood
17,-93.276695,41.537148,1.519999,"""CORN""",888.7,160.8696,Basswood1,A,2010,Basswood
18,-93.276651,41.537148,1.519999,"""CORN""",888.1,143.3667,Basswood1,A,2010,Basswood
19,-93.276606,41.537149,1.5,"""CORN""",887.4,149.218,Basswood1,A,2010,Basswood
20,-93.276561,41.537149,1.49,"""CORN""",886.6,168.6088,Basswood1,A,2010,Basswood
21,-93.276518,41.537148,1.509999,"""CORN""",886,171.6654,Basswood1,A,2010,Basswood
22,-93.276473,41.537147,1.529999,"""CORN""",885.3,163.0521,Basswood1,A,2010,Basswood
23,-93.276444,41.537147,1.519999,"""CORN""",884.8,147.7052,Basswood1,A,2010,Basswood
78,-93.276376,41.537202,1.5,"""CORN""",881.1,170.3148,Basswood1,A,2010,Basswood
79,-93.276436,41.537202,1.529999,"""CORN""",881.9,160.7651,Basswood1,A,2010,Basswood
80,-93.276496,41.537203,1.519999,"""CORN""",882.4,149.0866,Basswood1,A,2010,Basswood
81,-93.276556,41.537202,1.519999,"""CORN""",882.7,152.9387,Basswood1,A,2010,Basswood
82,-93.276577,41.537203,1.529999,"""CORN""",882.9,123.6086,Basswood1,A,2010,Basswood
83,-93.276618,41.537202,1.509999,"""CORN""",883.2,104.1312,Basswood1,A,2010,Basswood
84,-93.276678,41.537202,1.5,"""CORN""",883.8,107.91,Basswood1,A,2010,Basswood
85,-93.276739,41.537201,1.519999,"""CORN""",884.2,118.2343,Basswood1,A,2010,Basswood
86,-93.276798,41.537199,1.529999,"""CORN""",885,97.2956,Basswood1,A,2010,Basswood
87,-93.276858,41.537197,1.519999,"""CORN""",885.6,105.171,Basswood1,A,2010,Basswood
88,-93.276899,41.537196,1.549999,"""CORN""",886,77.9271,Basswood1,A,2010,Basswood
89,-93.276959,41.537194,1.559999,"""CORN""",886.5,66.2515,Basswood1,A,2010,Basswood
90,-93.277,41.537194,1.549999,"""CORN""",886.9,91.7871,Basswood1,A,2010,Basswood
91,-93.27706,41.537194,1.58,"""CORN""",887.6,125.7801,Basswood1,A,2010,Basswood
92,-93.27708,41.537194,1.559999,"""CORN""",887.7,114.2455,Basswood1,A,2010,Basswood
93,-93.277113,41.537192,1.559999,"""CORN""",888.2,120.7932,Basswood1,A,2010,Basswood
94,-93.277125,41.537191,1.59,"""CORN""",888.6,74.0393,Basswood1,A,2010,Basswood
95,-93.277145,41.53719,1.559999,"""CORN""",889.3,62.7321,Basswood1,A,2010,Basswood
96,-93.277152,41.53719,1.559999,"""CORN""",889.5,24.9156,Basswood1,A,2010,Basswood
